Rack,Date_Time,Device,State
MUW,2022-01-12 05:20:14,pH Pump,1
MUW,2022-01-12 05:20:34,pH Pump,0
MUW,2022-01-12 05:21:45,Conductivity Pump,1
MUW,2022-01-12 05:24:15,pH Pump,1
MUW,2022-01-12 05:24:34,pH Pump,0
MUW,2022-01-12 05:24:45,Conductivity Pump,0
MUW,2022-01-12 05:26:25,Conductivity Pump,1
MUW,2022-01-12 05:28:14,pH Pump,1
MUW,2022-01-12 05:28:34,pH Pump,0
MUW,2022-01-12 05:29:25,Conductivity Pump,0
MUW,2022-01-12 05:31:05,Conductivity Pump,1
MUW,2022-01-12 05:31:38,Conductivity Pump,0
MUW,2022-01-12 05:32:14,pH Pump,1
MUW,2022-01-12 05:32:34,pH Pump,0
MUW,2022-01-12 05:36:14,pH Pump,1
MUW,2022-01-12 05:36:35,pH Pump,0
MUW,2022-01-12 05:40:14,pH Pump,1
MUW,2022-01-12 05:40:35,pH Pump,0
MUW,2022-01-12 05:41:43,Conductivity Pump,1
MUW,2022-01-12 05:44:13,Conductivity Pump,0
MUW,2022-01-12 05:45:53,Conductivity Pump,1
MUW,2022-01-12 05:48:42,Heat Ex Comp,1
MUW,2022-01-12 05:48:53,Conductivity Pump,0
MUW,2022-01-12 05:50:33,Conductivity Pump,1
MUW,2022-01-12 05:52:45,pH Pump,1
MUW,2022-01-12 05:53:05,pH Pump,0
MUW,2022-01-12 05:53:33,Conductivity Pump,0
MUW,2022-01-12 05:55:13,Conductivity Pump,1
MUW,2022-01-12 05:56:26,pH Pump,1
MUW,2022-01-12 05:56:46,pH Pump,0
MUW,2022-01-12 05:58:13,Conductivity Pump,0
MUW,2022-01-12 05:59:53,Conductivity Pump,1
MUW,2022-01-12 06:00:26,pH Pump,1
MUW,2022-01-12 06:00:46,pH Pump,0
MUW,2022-01-12 06:02:53,Conductivity Pump,0
MUW,2022-01-12 06:04:26,pH Pump,1
MUW,2022-01-12 06:04:33,Conductivity Pump,1
MUW,2022-01-12 06:04:46,pH Pump,0
MUW,2022-01-12 06:07:33,Conductivity Pump,0
MUW,2022-01-12 06:08:26,pH Pump,1
MUW,2022-01-12 06:08:46,pH Pump,0
MUW,2022-01-12 06:09:13,Conductivity Pump,1
MUW,2022-01-12 06:12:13,Conductivity Pump,0
MUW,2022-01-12 06:12:26,pH Pump,1
MUW,2022-01-12 06:12:46,pH Pump,0
MUW,2022-01-12 06:16:26,pH Pump,1
MUW,2022-01-12 06:16:46,pH Pump,0
MUW,2022-01-12 06:20:26,pH Pump,1
MUW,2022-01-12 06:20:46,pH Pump,0
MUW,2022-01-12 06:29:51,Conductivity Pump,1
MUW,2022-01-12 06:32:51,Conductivity Pump,0
MUW,2022-01-12 06:34:31,Conductivity Pump,1
MUW,2022-01-12 06:37:31,Conductivity Pump,0
MUW,2022-01-12 06:39:11,Conductivity Pump,1
MUW,2022-01-12 06:42:11,Conductivity Pump,0
MUW,2022-01-12 06:47:09,pH Pump,1
MUW,2022-01-12 06:47:29,pH Pump,0
MUW,2022-01-12 06:50:17,pH Pump,1
MUW,2022-01-12 06:50:37,pH Pump,0
MUW,2022-01-12 06:52:15,Heat Ex Comp,0
MUW,2022-01-12 06:54:17,pH Pump,1
MUW,2022-01-12 06:54:37,pH Pump,0
MUW,2022-01-12 07:03:16,Conductivity Pump,1
MUW,2022-01-12 07:06:16,Conductivity Pump,0
MUW,2022-01-12 07:07:38,Conductivity Pump,1
MUW,2022-01-12 07:10:38,Conductivity Pump,0
MUW,2022-01-12 07:12:18,Conductivity Pump,1
MUW,2022-01-12 07:15:18,Conductivity Pump,0
MUW,2022-01-12 07:16:58,Conductivity Pump,1
MUW,2022-01-12 07:19:58,Conductivity Pump,0
MUW,2022-01-12 07:21:38,Conductivity Pump,1
MUW,2022-01-12 07:23:14,Heat Ex Comp,1
MUW,2022-01-12 07:24:38,Conductivity Pump,0
MUW,2022-01-12 07:24:40,pH Pump,1
MUW,2022-01-12 07:25:00,pH Pump,0
MUW,2022-01-12 07:26:18,Conductivity Pump,1
MUW,2022-01-12 07:26:52,pH Pump,1
MUW,2022-01-12 07:27:11,pH Pump,0
MUW,2022-01-12 07:29:18,Conductivity Pump,0
MUW,2022-01-12 07:30:51,pH Pump,1
MUW,2022-01-12 07:30:58,Conductivity Pump,1
MUW,2022-01-12 07:31:12,pH Pump,0
MUW,2022-01-12 07:33:58,Conductivity Pump,0
MUW,2022-01-12 07:34:51,pH Pump,1
MUW,2022-01-12 07:35:12,pH Pump,0
MUW,2022-01-12 07:35:38,Conductivity Pump,1
MUW,2022-01-12 07:38:17,Conductivity Pump,0
MUW,2022-01-12 07:38:52,pH Pump,1
MUW,2022-01-12 07:39:11,pH Pump,0
MUW,2022-01-12 07:42:51,pH Pump,1
MUW,2022-01-12 07:43:11,pH Pump,0
MUW,2022-01-12 07:46:52,pH Pump,1
MUW,2022-01-12 07:47:11,pH Pump,0
MUW,2022-01-12 07:50:51,pH Pump,1
MUW,2022-01-12 07:51:12,pH Pump,0
MUW,2022-01-12 07:54:52,pH Pump,1
MUW,2022-01-12 07:55:11,pH Pump,0
MUW,2022-01-12 07:57:28,Conductivity Pump,1
MUW,2022-01-12 07:58:51,pH Pump,1
MUW,2022-01-12 07:59:12,pH Pump,0
MUW,2022-01-12 07:59:41,Conductivity Pump,0
MUW,2022-01-12 08:01:21,Conductivity Pump,1
MUW,2022-01-12 08:02:51,pH Pump,1
MUW,2022-01-12 08:03:12,pH Pump,0
MUW,2022-01-12 08:04:21,Conductivity Pump,0
MUW,2022-01-12 08:06:01,Conductivity Pump,1
MUW,2022-01-12 08:06:52,pH Pump,1
MUW,2022-01-12 08:07:11,pH Pump,0
MUW,2022-01-12 08:09:01,Conductivity Pump,0
MUW,2022-01-12 08:10:41,Conductivity Pump,1
MUW,2022-01-12 08:10:51,pH Pump,1
MUW,2022-01-12 08:11:11,pH Pump,0
MUW,2022-01-12 08:13:41,Conductivity Pump,0
MUW,2022-01-12 08:14:51,pH Pump,1
MUW,2022-01-12 08:15:12,pH Pump,0
MUW,2022-01-12 08:18:52,pH Pump,1
MUW,2022-01-12 08:19:11,pH Pump,0
MUW,2022-01-12 08:22:52,pH Pump,1
MUW,2022-01-12 08:23:11,pH Pump,0
MUW,2022-01-12 08:23:54,Heat Ex Comp,0
MUW,2022-01-12 08:26:51,pH Pump,1
MUW,2022-01-12 08:27:12,pH Pump,0
MUW,2022-01-12 08:33:27,Conductivity Pump,1
MUW,2022-01-12 08:36:26,Conductivity Pump,0
MUW,2022-01-12 08:38:06,Conductivity Pump,1
MUW,2022-01-12 08:41:06,Conductivity Pump,0
MUW,2022-01-12 08:42:46,Conductivity Pump,1
MUW,2022-01-12 08:45:46,Conductivity Pump,0
MUW,2022-01-12 08:47:26,Heat Ex Comp,1
MUW,2022-01-12 08:47:27,Conductivity Pump,1
MUW,2022-01-12 08:50:17,pH Pump,1
MUW,2022-01-12 08:50:26,Conductivity Pump,0
MUW,2022-01-12 08:50:36,pH Pump,0
MUW,2022-01-12 08:52:06,Conductivity Pump,1
MUW,2022-01-12 08:53:58,pH Pump,1
MUW,2022-01-12 08:54:18,pH Pump,0
MUW,2022-01-12 08:55:06,Conductivity Pump,0
MUW,2022-01-12 08:56:47,Conductivity Pump,1
MUW,2022-01-12 08:57:59,pH Pump,1
MUW,2022-01-12 08:58:18,pH Pump,0
MUW,2022-01-12 08:59:46,Conductivity Pump,0
MUW,2022-01-12 09:01:26,Conductivity Pump,1
MUW,2022-01-12 09:01:59,pH Pump,1
MUW,2022-01-12 09:02:18,pH Pump,0
MUW,2022-01-12 09:04:26,Conductivity Pump,0
MUW,2022-01-12 09:05:58,pH Pump,1
MUW,2022-01-12 09:06:06,Conductivity Pump,1
MUW,2022-01-12 09:06:19,pH Pump,0
MUW,2022-01-12 09:09:06,Conductivity Pump,0
MUW,2022-01-12 09:09:58,pH Pump,1
MUW,2022-01-12 09:10:18,pH Pump,0
MUW,2022-01-12 09:10:47,Conductivity Pump,1
MUW,2022-01-12 09:13:46,Conductivity Pump,0
MUW,2022-01-12 09:13:59,pH Pump,1
MUW,2022-01-12 09:14:18,pH Pump,0
MUW,2022-01-12 09:15:26,Conductivity Pump,1
MUW,2022-01-12 09:17:59,pH Pump,1
MUW,2022-01-12 09:18:18,pH Pump,0
MUW,2022-01-12 09:18:26,Conductivity Pump,0
MUW,2022-01-12 09:21:59,pH Pump,1
MUW,2022-01-12 09:22:19,pH Pump,0
MUW,2022-01-12 09:25:59,pH Pump,1
MUW,2022-01-12 09:26:18,pH Pump,0
MUW,2022-01-12 09:29:59,pH Pump,1
MUW,2022-01-12 09:30:18,pH Pump,0
MUW,2022-01-12 09:33:59,pH Pump,1
MUW,2022-01-12 09:34:19,pH Pump,0
MUW,2022-01-12 09:37:58,pH Pump,1
MUW,2022-01-12 09:38:19,pH Pump,0
MUW,2022-01-12 09:40:03,Conductivity Pump,1
MUW,2022-01-12 09:41:58,pH Pump,1
MUW,2022-01-12 09:42:19,pH Pump,0
MUW,2022-01-12 09:43:03,Conductivity Pump,0
MUW,2022-01-12 09:43:53,Conductivity Pump,1
MUW,2022-01-12 09:45:58,pH Pump,1
MUW,2022-01-12 09:46:19,pH Pump,0
MUW,2022-01-12 09:46:53,Conductivity Pump,0
MUW,2022-01-12 09:48:33,Conductivity Pump,1
MUW,2022-01-12 09:49:59,pH Pump,1
MUW,2022-01-12 09:50:04,pH Pump,0
MUW,2022-01-12 09:51:32,Conductivity Pump,0
MUW,2022-01-12 10:10:40,Conductivity Pump,1
MUW,2022-01-12 10:12:36,Conductivity Pump,0
MUW,2022-01-12 10:14:17,Conductivity Pump,1
MUW,2022-01-12 10:17:16,Conductivity Pump,0
MUW,2022-01-12 10:18:57,Conductivity Pump,1
MUW,2022-01-12 10:21:56,Conductivity Pump,0
MUW,2022-01-12 10:23:37,Conductivity Pump,1
MUW,2022-01-12 10:26:36,Conductivity Pump,0
MUW,2022-01-12 10:28:17,Conductivity Pump,1
MUW,2022-01-12 10:31:16,Conductivity Pump,0
MUW,2022-01-12 10:31:27,pH Pump,1
MUW,2022-01-12 10:31:46,pH Pump,0
MUW,2022-01-12 10:32:57,Conductivity Pump,1
MUW,2022-01-12 10:35:27,pH Pump,1
MUW,2022-01-12 10:35:47,pH Pump,0
MUW,2022-01-12 10:35:57,Conductivity Pump,0
MUW,2022-01-12 10:37:36,Conductivity Pump,1
MUW,2022-01-12 10:39:27,pH Pump,1
MUW,2022-01-12 10:39:47,pH Pump,0
MUW,2022-01-12 10:40:37,Conductivity Pump,0
MUW,2022-01-12 10:42:16,Conductivity Pump,1
MUW,2022-01-12 10:43:27,pH Pump,1
MUW,2022-01-12 10:43:47,pH Pump,0
MUW,2022-01-12 10:45:16,Conductivity Pump,0
MUW,2022-01-12 10:46:57,Conductivity Pump,1
MUW,2022-01-12 10:47:27,pH Pump,1
MUW,2022-01-12 10:47:47,pH Pump,0
MUW,2022-01-12 10:49:56,Conductivity Pump,0
MUW,2022-01-12 10:51:27,pH Pump,1
MUW,2022-01-12 10:51:37,Conductivity Pump,1
MUW,2022-01-12 10:51:47,pH Pump,0
MUW,2022-01-12 10:54:36,Conductivity Pump,0
MUW,2022-01-12 10:55:27,pH Pump,1
MUW,2022-01-12 10:55:47,pH Pump,0
MUW,2022-01-12 10:56:17,Conductivity Pump,1
MUW,2022-01-12 10:57:40,Conductivity Pump,0
MUW,2022-01-12 10:59:27,pH Pump,1
MUW,2022-01-12 10:59:47,pH Pump,0
MUW,2022-01-12 11:03:27,pH Pump,1
MUW,2022-01-12 11:03:47,pH Pump,0
MUW,2022-01-12 11:07:27,pH Pump,1
MUW,2022-01-12 11:07:47,pH Pump,0
MUW,2022-01-12 11:13:50,Conductivity Pump,1
MUW,2022-01-12 11:16:50,Conductivity Pump,0
MUW,2022-01-12 11:18:30,Conductivity Pump,1
MUW,2022-01-12 11:21:30,Conductivity Pump,0
MUW,2022-01-12 11:23:10,Conductivity Pump,1
MUW,2022-01-12 11:26:10,Conductivity Pump,0
MUW,2022-01-12 11:27:50,Conductivity Pump,1
MUW,2022-01-12 11:28:20,Conductivity Pump,0
MUW,2022-01-12 11:44:44,Conductivity Pump,1
MUW,2022-01-12 11:46:25,Conductivity Pump,0
MUW,2022-01-12 11:48:05,Conductivity Pump,1
MUW,2022-01-12 11:51:05,Conductivity Pump,0
MUW,2022-01-12 11:51:29,pH Pump,1
MUW,2022-01-12 11:51:49,pH Pump,0
MUW,2022-01-12 11:52:45,Conductivity Pump,1
MUW,2022-01-12 11:53:41,pH Pump,1
MUW,2022-01-12 11:54:01,pH Pump,0
MUW,2022-01-12 11:55:45,Conductivity Pump,0
MUW,2022-01-12 11:57:25,Conductivity Pump,1
MUW,2022-01-12 11:57:41,pH Pump,1
MUW,2022-01-12 11:58:01,pH Pump,0
MUW,2022-01-12 11:59:24,Heat Ex Comp,0
MUW,2022-01-12 12:00:25,Conductivity Pump,0
MUW,2022-01-12 12:01:41,pH Pump,1
MUW,2022-01-12 12:02:01,pH Pump,0
MUW,2022-01-12 12:02:06,Conductivity Pump,1
MUW,2022-01-12 12:05:05,Conductivity Pump,0
MUW,2022-01-12 12:05:41,pH Pump,1
MUW,2022-01-12 12:06:01,pH Pump,0
MUW,2022-01-12 12:09:41,pH Pump,1
MUW,2022-01-12 12:10:00,pH Pump,0
MUW,2022-01-12 12:13:41,pH Pump,1
MUW,2022-01-12 12:14:01,pH Pump,0
MUW,2022-01-12 12:18:02,Conductivity Pump,1
MUW,2022-01-12 12:21:02,Conductivity Pump,0
MUW,2022-01-12 12:22:21,Conductivity Pump,1
MUW,2022-01-12 12:23:07,Heat Ex Comp,1
MUW,2022-01-12 12:25:20,Conductivity Pump,0
MUW,2022-01-12 12:26:02,pH Pump,1
MUW,2022-01-12 12:26:22,pH Pump,0
MUW,2022-01-12 12:27:01,Conductivity Pump,1
MUW,2022-01-12 12:29:52,pH Pump,1
MUW,2022-01-12 12:30:01,Conductivity Pump,0
MUW,2022-01-12 12:30:12,pH Pump,0
MUW,2022-01-12 12:31:41,Conductivity Pump,1
MUW,2022-01-12 12:33:52,pH Pump,1
MUW,2022-01-12 12:34:12,pH Pump,0
MUW,2022-01-12 12:34:40,Conductivity Pump,0
MUW,2022-01-12 12:36:21,Conductivity Pump,1
MUW,2022-01-12 12:37:52,pH Pump,1
MUW,2022-01-12 12:38:12,pH Pump,0
MUW,2022-01-12 12:39:20,Conductivity Pump,0
MUW,2022-01-12 12:41:01,Conductivity Pump,1
MUW,2022-01-12 12:41:52,pH Pump,1
MUW,2022-01-12 12:42:12,pH Pump,0
MUW,2022-01-12 12:44:00,Conductivity Pump,0
MUW,2022-01-12 12:45:41,Conductivity Pump,1
MUW,2022-01-12 12:45:52,pH Pump,1
MUW,2022-01-12 12:46:12,pH Pump,0
MUW,2022-01-12 12:46:37,Conductivity Pump,0
MUW,2022-01-12 12:49:52,pH Pump,1
MUW,2022-01-12 12:50:12,pH Pump,0
MUW,2022-01-12 12:53:52,pH Pump,1
MUW,2022-01-12 12:54:12,pH Pump,0
MUW,2022-01-12 13:03:41,Conductivity Pump,1
MUW,2022-01-12 13:06:41,Conductivity Pump,0
MUW,2022-01-12 13:08:21,Conductivity Pump,1
MUW,2022-01-12 13:11:21,Conductivity Pump,0
MUW,2022-01-12 13:13:01,Conductivity Pump,1
MUW,2022-01-12 13:16:01,Conductivity Pump,0
MUW,2022-01-12 13:17:41,Conductivity Pump,1
MUW,2022-01-12 13:19:09,Conductivity Pump,0
MUW,2022-01-12 13:30:07,pH Pump,1
MUW,2022-01-12 13:30:27,pH Pump,0
MUW,2022-01-12 13:34:07,pH Pump,1
MUW,2022-01-12 13:34:27,pH Pump,0
MUW,2022-01-12 13:38:07,pH Pump,1
MUW,2022-01-12 13:38:27,pH Pump,0
MUW,2022-01-12 13:40:28,Conductivity Pump,1
MUW,2022-01-12 13:42:07,pH Pump,1
MUW,2022-01-12 13:42:27,pH Pump,0
MUW,2022-01-12 13:43:28,Conductivity Pump,0
MUW,2022-01-12 13:45:08,Conductivity Pump,1
MUW,2022-01-12 13:46:07,pH Pump,1
MUW,2022-01-12 13:46:27,pH Pump,0
MUW,2022-01-12 13:48:08,Conductivity Pump,0
MUW,2022-01-12 13:49:26,Heat Ex Comp,0
MUW,2022-01-12 13:49:48,Conductivity Pump,1
MUW,2022-01-12 13:50:07,pH Pump,1
MUW,2022-01-12 13:50:27,pH Pump,0
MUW,2022-01-12 13:52:48,Conductivity Pump,0
MUW,2022-01-12 13:54:07,pH Pump,1
MUW,2022-01-12 13:54:27,pH Pump,0
MUW,2022-01-12 13:54:28,Conductivity Pump,1
MUW,2022-01-12 13:57:28,Conductivity Pump,0
MUW,2022-01-12 13:58:07,pH Pump,1
MUW,2022-01-12 13:58:27,pH Pump,0
MUW,2022-01-12 13:59:08,Conductivity Pump,1
MUW,2022-01-12 14:02:07,pH Pump,1
MUW,2022-01-12 14:02:08,Conductivity Pump,0
MUW,2022-01-12 14:02:27,pH Pump,0
MUW,2022-01-12 14:03:48,Conductivity Pump,1
MUW,2022-01-12 14:06:07,pH Pump,1
MUW,2022-01-12 14:06:27,pH Pump,0
MUW,2022-01-12 14:06:48,Conductivity Pump,0
MUW,2022-01-12 14:10:41,Heat Ex Comp,1
MUW,2022-01-12 14:18:49,Conductivity Pump,1
MUW,2022-01-12 14:21:49,Conductivity Pump,0
MUW,2022-01-12 14:23:29,Conductivity Pump,1
MUW,2022-01-12 14:26:29,Conductivity Pump,0
MUW,2022-01-12 14:28:09,Conductivity Pump,1
MUW,2022-01-12 14:31:09,Conductivity Pump,0
MUW,2022-01-12 14:32:49,Conductivity Pump,1
MUW,2022-01-12 14:32:56,Conductivity Pump,0
MUW,2022-01-12 14:35:19,pH Pump,1
MUW,2022-01-12 14:35:39,pH Pump,0
MUW,2022-01-12 14:38:41,pH Pump,1
MUW,2022-01-12 14:39:02,pH Pump,0
MUW,2022-01-12 14:42:41,pH Pump,1
MUW,2022-01-12 14:43:02,pH Pump,0
MUW,2022-01-12 14:46:42,pH Pump,1
MUW,2022-01-12 14:47:01,pH Pump,0
MUW,2022-01-12 14:50:42,pH Pump,1
MUW,2022-01-12 14:51:01,pH Pump,0
MUW,2022-01-12 14:53:17,Conductivity Pump,1
MUW,2022-01-12 14:54:42,pH Pump,1
MUW,2022-01-12 14:55:02,pH Pump,0
MUW,2022-01-12 14:56:17,Conductivity Pump,0
MUW,2022-01-12 14:57:58,Conductivity Pump,1
MUW,2022-01-12 15:00:57,Conductivity Pump,0
MUW,2022-01-12 15:02:37,Conductivity Pump,1
MUW,2022-01-12 15:05:37,Conductivity Pump,0
MUW,2022-01-12 15:07:17,Conductivity Pump,1
MUW,2022-01-12 15:10:17,Conductivity Pump,0
MUW,2022-01-12 15:24:15,Conductivity Pump,1
MUW,2022-01-12 15:26:35,pH Pump,1
MUW,2022-01-12 15:26:55,pH Pump,0
MUW,2022-01-12 15:27:15,Conductivity Pump,0
MUW,2022-01-12 15:28:55,Conductivity Pump,1
MUW,2022-01-12 15:30:00,pH Pump,1
MUW,2022-01-12 15:30:20,pH Pump,0
MUW,2022-01-12 15:31:55,Conductivity Pump,0
MUW,2022-01-12 15:33:35,Conductivity Pump,1
MUW,2022-01-12 15:34:00,pH Pump,1
MUW,2022-01-12 15:34:20,pH Pump,0
MUW,2022-01-12 15:36:35,Conductivity Pump,0
MUW,2022-01-12 15:38:00,pH Pump,1
MUW,2022-01-12 15:38:15,Conductivity Pump,1
MUW,2022-01-12 15:38:20,pH Pump,0
MUW,2022-01-12 15:41:15,Conductivity Pump,0
MUW,2022-01-12 15:42:00,pH Pump,1
MUW,2022-01-12 15:42:20,pH Pump,0
MUW,2022-01-12 15:42:55,Conductivity Pump,1
MUW,2022-01-12 15:45:55,Conductivity Pump,0
MUW,2022-01-12 15:46:00,pH Pump,1
MUW,2022-01-12 15:46:20,pH Pump,0
MUW,2022-01-12 15:47:35,Conductivity Pump,1
MUW,2022-01-12 15:50:00,pH Pump,1
MUW,2022-01-12 15:50:20,pH Pump,0
MUW,2022-01-12 15:50:35,Conductivity Pump,0
MUW,2022-01-12 15:52:15,Conductivity Pump,1
MUW,2022-01-12 15:52:33,Conductivity Pump,0
MUW,2022-01-12 15:54:00,pH Pump,1
MUW,2022-01-12 15:54:20,pH Pump,0
MUW,2022-01-12 15:58:00,pH Pump,1
MUW,2022-01-12 15:58:20,pH Pump,0
MUW,2022-01-12 16:02:00,pH Pump,1
MUW,2022-01-12 16:02:20,pH Pump,0
MUW,2022-01-12 16:06:00,pH Pump,1
MUW,2022-01-12 16:06:20,pH Pump,0
MUW,2022-01-12 16:06:29,Conductivity Pump,1
MUW,2022-01-12 16:08:06,Conductivity Pump,0
MUW,2022-01-12 16:09:46,Conductivity Pump,1
MUW,2022-01-12 16:12:46,Conductivity Pump,0
MUW,2022-01-12 16:14:00,Heat Ex Comp,0
MUW,2022-01-12 16:14:27,Conductivity Pump,1
MUW,2022-01-12 16:17:26,Conductivity Pump,0
MUW,2022-01-12 16:19:07,Conductivity Pump,1
MUW,2022-01-12 16:22:06,Conductivity Pump,0
MUW,2022-01-12 16:27:33,pH Pump,1
MUW,2022-01-12 16:27:53,pH Pump,0
MUW,2022-01-12 16:30:23,pH Pump,1
MUW,2022-01-12 16:30:43,pH Pump,0
MUW,2022-01-12 16:34:23,pH Pump,1
MUW,2022-01-12 16:34:43,pH Pump,0
MUW,2022-01-12 16:38:24,pH Pump,1
MUW,2022-01-12 16:38:35,Conductivity Pump,1
MUW,2022-01-12 16:38:43,pH Pump,0
MUW,2022-01-12 16:41:35,Conductivity Pump,0
MUW,2022-01-12 16:42:23,pH Pump,1
MUW,2022-01-12 16:42:24,Heat Ex Comp,1
MUW,2022-01-12 16:42:43,pH Pump,0
MUW,2022-01-12 16:43:15,Conductivity Pump,1
MUW,2022-01-12 16:46:15,Conductivity Pump,0
MUW,2022-01-12 16:46:24,pH Pump,1
MUW,2022-01-12 16:46:43,pH Pump,0
MUW,2022-01-12 16:47:55,Conductivity Pump,1
MUW,2022-01-12 16:50:24,pH Pump,1
MUW,2022-01-12 16:50:43,pH Pump,0
MUW,2022-01-12 16:50:55,Conductivity Pump,0
MUW,2022-01-12 16:52:35,Conductivity Pump,1
MUW,2022-01-12 16:52:51,Conductivity Pump,0
MUW,2022-01-12 17:10:50,Conductivity Pump,1
MUW,2022-01-12 17:13:49,Conductivity Pump,0
MUW,2022-01-12 17:15:29,Conductivity Pump,1
MUW,2022-01-12 17:18:29,Conductivity Pump,0
MUW,2022-01-12 17:20:10,Conductivity Pump,1
MUW,2022-01-12 17:23:09,pH Pump,1
MUW,2022-01-12 17:23:29,pH Pump,0
MUW,2022-01-12 17:24:50,Conductivity Pump,1
MUW,2022-01-12 17:25:42,pH Pump,1
MUW,2022-01-12 17:26:02,pH Pump,0
MUW,2022-01-12 17:27:50,Conductivity Pump,0
MUW,2022-01-12 17:29:29,Conductivity Pump,1
MUW,2022-01-12 17:29:42,pH Pump,1
MUW,2022-01-12 17:30:02,pH Pump,0
MUW,2022-01-12 17:32:29,Conductivity Pump,0
MUW,2022-01-12 17:33:42,pH Pump,1
MUW,2022-01-12 17:34:02,pH Pump,0
MUW,2022-01-12 17:34:09,Conductivity Pump,1
MUW,2022-01-12 17:37:09,Conductivity Pump,0
MUW,2022-01-12 17:37:42,pH Pump,1
MUW,2022-01-12 17:38:02,pH Pump,0
MUW,2022-01-12 17:38:50,Conductivity Pump,1
MUW,2022-01-12 17:41:42,pH Pump,1
MUW,2022-01-12 17:41:50,Conductivity Pump,0
MUW,2022-01-12 17:42:02,pH Pump,0
MUW,2022-01-12 17:45:42,pH Pump,1
MUW,2022-01-12 17:46:02,pH Pump,0
MUW,2022-01-12 17:49:42,pH Pump,1
MUW,2022-01-12 17:50:02,pH Pump,0
MUW,2022-01-12 17:53:42,pH Pump,1
MUW,2022-01-12 17:54:02,pH Pump,0
MUW,2022-01-12 17:57:24,Conductivity Pump,1
MUW,2022-01-12 18:00:24,Conductivity Pump,0
MUW,2022-01-12 18:01:49,Conductivity Pump,1
MUW,2022-01-12 18:04:49,Conductivity Pump,0
MUW,2022-01-12 18:06:29,Conductivity Pump,1
MUW,2022-01-12 18:09:29,Conductivity Pump,0
MUW,2022-01-12 18:11:09,Conductivity Pump,1
MUW,2022-01-12 18:12:51,Conductivity Pump,0
MUW,2022-01-12 18:33:25,Conductivity Pump,1
MUW,2022-01-12 18:33:53,pH Pump,1
MUW,2022-01-12 18:34:12,pH Pump,0
MUW,2022-01-12 18:35:12,Conductivity Pump,0
MUW,2022-01-12 18:36:52,Conductivity Pump,1
MUW,2022-01-12 18:37:12,pH Pump,1
MUW,2022-01-12 18:37:32,pH Pump,0
MUW,2022-01-12 18:39:52,Conductivity Pump,0
MUW,2022-01-12 18:41:12,pH Pump,1
MUW,2022-01-12 18:41:32,pH Pump,0
MUW,2022-01-12 18:44:32,Conductivity Pump,0
MUW,2022-01-12 18:45:12,pH Pump,1
MUW,2022-01-12 18:45:32,pH Pump,0
MUW,2022-01-12 18:46:12,Conductivity Pump,1
MUW,2022-01-12 18:48:51,Conductivity Pump,0
MUW,2022-01-12 18:49:12,pH Pump,1
MUW,2022-01-12 18:49:32,pH Pump,0
MUW,2022-01-12 18:53:12,pH Pump,1
MUW,2022-01-12 18:53:32,pH Pump,0
MUW,2022-01-12 18:57:12,pH Pump,1
MUW,2022-01-12 18:57:32,pH Pump,0
MUW,2022-01-12 19:01:12,pH Pump,1
MUW,2022-01-12 19:01:32,pH Pump,0
MUW,2022-01-12 19:02:07,Conductivity Pump,1
MUW,2022-01-12 19:04:47,Conductivity Pump,0
MUW,2022-01-12 19:06:27,Conductivity Pump,1
MUW,2022-01-12 19:09:27,Conductivity Pump,0
MUW,2022-01-12 19:11:07,Conductivity Pump,1
MUW,2022-01-12 19:14:07,Conductivity Pump,0
MUW,2022-01-12 19:15:47,Conductivity Pump,1
MUW,2022-01-12 19:18:47,Conductivity Pump,0
MUW,2022-01-12 19:20:27,Conductivity Pump,1
MUW,2022-01-12 19:23:27,Conductivity Pump,0
MUW,2022-01-12 19:25:07,Conductivity Pump,1
MUW,2022-01-12 19:28:07,Conductivity Pump,0
MUW,2022-01-12 19:29:35,pH Pump,1
MUW,2022-01-12 19:29:47,Conductivity Pump,1
MUW,2022-01-12 19:29:54,pH Pump,0
MUW,2022-01-12 19:32:47,Conductivity Pump,0
MUW,2022-01-12 19:33:34,pH Pump,1
MUW,2022-01-12 19:33:55,pH Pump,0
MUW,2022-01-12 19:37:35,pH Pump,1
MUW,2022-01-12 19:37:54,pH Pump,0
MUW,2022-01-12 19:41:35,pH Pump,1
MUW,2022-01-12 19:41:55,pH Pump,0
MUW,2022-01-12 19:45:35,pH Pump,1
MUW,2022-01-12 19:45:55,pH Pump,0
MUW,2022-01-12 19:49:34,pH Pump,1
MUW,2022-01-12 19:49:55,pH Pump,0
MUW,2022-01-12 19:52:34,Conductivity Pump,1
MUW,2022-01-12 19:53:35,pH Pump,1
MUW,2022-01-12 19:53:54,pH Pump,0
MUW,2022-01-12 19:55:33,Conductivity Pump,0
MUW,2022-01-12 19:57:14,Conductivity Pump,1
MUW,2022-01-12 19:59:02,Heat Ex Comp,0
MUW,2022-01-12 20:00:13,Conductivity Pump,0
MUW,2022-01-12 20:01:54,Conductivity Pump,1
MUW,2022-01-12 20:04:53,Conductivity Pump,0
MUW,2022-01-12 20:18:27,pH Pump,1
MUW,2022-01-12 20:18:47,pH Pump,0
MUW,2022-01-12 20:20:41,pH Pump,1
MUW,2022-01-12 20:21:01,pH Pump,0
MUW,2022-01-12 20:24:42,pH Pump,1
MUW,2022-01-12 20:25:01,pH Pump,0
