Rack_Number,Date,Time,Month,Year,Level,Temperature,pH,Conductivity,Flow
Rack 6,11/1/2021,1:21:45,2021-11,2021,8.9,23.4,7.67,820,14
Rack 6,11/1/2021,1:22:45,2021-11,2021,8.9,23.4,7.67,821,14
Rack 6,11/1/2021,1:23:44,2021-11,2021,8.9,23.4,7.7,820,14
Rack 6,11/1/2021,1:24:45,2021-11,2021,8.9,23.3,7.7,820,14
Rack 6,11/1/2021,1:25:45,2021-11,2021,8.9,23.1,7.7,820,14
Rack 6,11/1/2021,1:26:45,2021-11,2021,8.9,23,7.7,819,14
Rack 6,11/1/2021,1:27:45,2021-11,2021,8.9,23,7.7,819,14
Rack 6,11/1/2021,1:28:45,2021-11,2021,8.9,23.2,7.7,819,14
Rack 6,11/1/2021,1:29:45,2021-11,2021,8.9,23.2,7.67,819,14
Rack 6,11/1/2021,1:30:45,2021-11,2021,8.9,23.3,7.67,819,14
Rack 6,11/1/2021,1:31:45,2021-11,2021,8.9,23.3,7.67,820,15
Rack 6,11/1/2021,1:32:45,2021-11,2021,8.9,23.4,7.67,820,14
Rack 6,11/1/2021,1:33:45,2021-11,2021,8.9,23.4,7.67,821,14
Rack 6,11/1/2021,1:34:45,2021-11,2021,8.9,23.4,7.67,822,14
Rack 6,11/1/2021,1:35:45,2021-11,2021,8.9,23.4,7.67,821,14
Rack 6,11/1/2021,1:36:45,2021-11,2021,8.9,23.4,7.67,822,14
Rack 6,11/1/2021,1:37:45,2021-11,2021,8.9,23.4,7.7,822,15
Rack 6,11/1/2021,1:38:45,2021-11,2021,9,23.4,7.7,820,14
Rack 6,11/1/2021,1:39:45,2021-11,2021,8.9,23.4,7.7,822,14
Rack 6,11/1/2021,1:40:45,2021-11,2021,8.9,23.2,7.7,820,14
Rack 6,11/1/2021,1:41:45,2021-11,2021,8.9,23.1,7.7,820,14
Rack 6,11/1/2021,1:42:45,2021-11,2021,8.9,23,7.7,819,14
Rack 6,11/1/2021,1:43:45,2021-11,2021,9,23.1,7.7,819,14
Rack 6,11/1/2021,1:44:45,2021-11,2021,8.9,23.2,7.67,819,14
Rack 6,11/1/2021,1:45:45,2021-11,2021,8.9,23.3,7.67,819,14
Rack 6,11/1/2021,1:46:45,2021-11,2021,8.9,23.3,7.67,821,14
Rack 6,11/1/2021,1:47:45,2021-11,2021,8.9,23.4,7.67,820,15
Rack 6,11/1/2021,1:48:45,2021-11,2021,8.9,23.4,7.67,820,14
Rack 6,11/1/2021,1:49:45,2021-11,2021,8.9,23.4,7.67,821,14
Rack 6,11/1/2021,1:50:45,2021-11,2021,9,23.4,7.67,821,14
Rack 6,11/1/2021,1:51:45,2021-11,2021,8.9,23.4,7.67,821,14
Rack 6,11/1/2021,1:52:45,2021-11,2021,8.9,23.4,7.7,820,14
Rack 6,11/1/2021,1:53:45,2021-11,2021,8.9,23.4,7.7,821,14
Rack 6,11/1/2021,1:54:45,2021-11,2021,8.9,23.4,7.7,820,14
Rack 6,11/1/2021,1:55:45,2021-11,2021,8.9,23.2,7.7,821,14
Rack 6,11/1/2021,1:56:45,2021-11,2021,8.9,23.1,7.7,820,14
Rack 6,11/1/2021,1:57:45,2021-11,2021,8.9,23,7.7,819,14
Rack 6,11/1/2021,1:58:46,2021-11,2021,9,23.1,7.7,819,14
Rack 6,11/1/2021,1:59:45,2021-11,2021,8.9,23.2,7.67,819,14
Rack 6,11/1/2021,2:00:45,2021-11,2021,8.9,23.3,7.67,819,14
Rack 6,11/1/2021,2:01:45,2021-11,2021,8.9,23.3,7.67,820,14
Rack 6,11/1/2021,2:02:46,2021-11,2021,8.9,23.4,7.67,819,14
Rack 6,11/1/2021,2:03:45,2021-11,2021,8.9,23.4,7.67,821,14
Rack 6,11/1/2021,2:04:45,2021-11,2021,8.9,23.4,7.67,822,14
Rack 6,11/1/2021,2:05:45,2021-11,2021,9,23.4,7.67,820,14
Rack 6,11/1/2021,2:06:46,2021-11,2021,8.9,23.4,7.67,821,14
Rack 6,11/1/2021,2:07:45,2021-11,2021,8.9,23.4,7.7,821,14
Rack 6,11/1/2021,2:08:45,2021-11,2021,9,23.5,7.7,820,14
Rack 6,11/1/2021,2:09:46,2021-11,2021,8.9,23.3,7.7,820,14
Rack 6,11/1/2021,2:10:46,2021-11,2021,8.9,23.1,7.7,820,14
Rack 6,11/1/2021,2:11:45,2021-11,2021,9,23,7.7,819,14
Rack 6,11/1/2021,2:12:46,2021-11,2021,8.9,23,7.7,819,14
Rack 6,11/1/2021,2:13:46,2021-11,2021,8.9,23.2,7.7,819,14
Rack 6,11/1/2021,2:14:46,2021-11,2021,8.9,23.3,7.67,818,14
Rack 6,11/1/2021,2:15:45,2021-11,2021,8.9,23.3,7.67,821,14
Rack 6,11/1/2021,2:16:46,2021-11,2021,8.9,23.3,7.67,820,15
Rack 6,11/1/2021,2:17:46,2021-11,2021,9,23.4,7.67,821,14
Rack 6,11/1/2021,2:18:46,2021-11,2021,9,23.4,7.67,821,15
Rack 6,11/1/2021,2:19:45,2021-11,2021,9,23.4,7.67,820,15
Rack 6,11/1/2021,2:20:46,2021-11,2021,8.9,23.4,7.7,820,14
Rack 6,11/1/2021,2:21:46,2021-11,2021,8.9,23.4,7.7,821,14
Rack 6,11/1/2021,2:22:46,2021-11,2021,8.9,23.4,7.7,820,14
Rack 6,11/1/2021,2:23:46,2021-11,2021,8.9,23.5,7.7,821,14
Rack 6,11/1/2021,2:24:46,2021-11,2021,8.9,23.3,7.7,821,14
Rack 6,11/1/2021,2:25:46,2021-11,2021,8.8,23.1,7.7,821,14
Rack 6,11/1/2021,2:26:46,2021-11,2021,8.8,23,7.7,819,14
Rack 6,11/1/2021,2:27:46,2021-11,2021,8.8,23,7.7,819,14
Rack 6,11/1/2021,2:28:46,2021-11,2021,8.8,23.2,7.7,819,14
Rack 6,11/1/2021,2:29:46,2021-11,2021,8.8,23.3,7.67,819,14
Rack 6,11/1/2021,2:30:46,2021-11,2021,8.8,23.3,7.67,820,14
Rack 6,11/1/2021,2:31:46,2021-11,2021,8.8,23.4,7.67,821,14
Rack 6,11/1/2021,2:32:46,2021-11,2021,8.7,23.4,7.67,821,14
Rack 6,11/1/2021,2:33:46,2021-11,2021,8.8,23.4,7.67,821,14
Rack 6,11/1/2021,2:34:46,2021-11,2021,8.7,23.4,7.67,819,14
Rack 6,11/1/2021,2:35:46,2021-11,2021,8.8,23.4,7.67,819,14
Rack 6,11/1/2021,2:36:46,2021-11,2021,8.8,23.4,7.67,819,15
Rack 6,11/1/2021,2:37:46,2021-11,2021,8.8,23.4,7.7,820,14
Rack 6,11/1/2021,2:38:46,2021-11,2021,8.9,23.2,7.7,819,14
Rack 6,11/1/2021,2:39:46,2021-11,2021,8.9,23,7.7,818,14
Rack 6,11/1/2021,2:40:46,2021-11,2021,8.9,22.9,7.7,818,15
Rack 6,11/1/2021,2:41:46,2021-11,2021,8.9,23.1,7.7,818,14
Rack 6,11/1/2021,2:42:46,2021-11,2021,8.9,23.2,7.67,818,14
Rack 6,11/1/2021,2:43:46,2021-11,2021,8.9,23.3,7.67,818,15
Rack 6,11/1/2021,2:44:46,2021-11,2021,8.9,23.3,7.67,819,14
Rack 6,11/1/2021,2:45:46,2021-11,2021,8.9,23.4,7.67,819,14
Rack 6,11/1/2021,2:46:46,2021-11,2021,8.9,23.4,7.67,819,14
Rack 6,11/1/2021,2:47:46,2021-11,2021,8.9,23.4,7.67,819,14
Rack 6,11/1/2021,2:48:46,2021-11,2021,8.9,23.4,7.67,819,14
Rack 6,11/1/2021,2:49:46,2021-11,2021,8.9,23.4,7.7,819,15
Rack 6,11/1/2021,2:50:47,2021-11,2021,9,23.4,7.7,819,14
Rack 6,11/1/2021,2:51:46,2021-11,2021,8.9,23.4,7.7,819,14
Rack 6,11/1/2021,2:52:46,2021-11,2021,8.9,23.2,7.7,819,14
Rack 6,11/1/2021,2:53:47,2021-11,2021,8.9,23.1,7.7,820,14
Rack 6,11/1/2021,2:54:46,2021-11,2021,8.9,23,7.7,818,14
Rack 6,11/1/2021,2:55:46,2021-11,2021,9,23.1,7.7,818,15
Rack 6,11/1/2021,2:56:46,2021-11,2021,8.9,23.2,7.67,818,14
Rack 6,11/1/2021,2:57:47,2021-11,2021,8.9,23.3,7.67,818,14
Rack 6,11/1/2021,2:58:46,2021-11,2021,9,23.3,7.67,819,14
Rack 6,11/1/2021,2:59:46,2021-11,2021,8.9,23.4,7.67,819,14
Rack 6,11/1/2021,3:00:46,2021-11,2021,8.9,23.4,7.67,819,14
Rack 6,11/1/2021,3:01:47,2021-11,2021,8.9,23.4,7.67,819,14
Rack 6,11/1/2021,3:02:47,2021-11,2021,8.9,23.4,7.67,819,14
Rack 6,11/1/2021,3:03:46,2021-11,2021,8.9,23.4,7.7,819,14
Rack 6,11/1/2021,3:04:47,2021-11,2021,8.9,23.4,7.7,819,14
Rack 6,11/1/2021,3:05:47,2021-11,2021,9,23.4,7.7,818,14
Rack 6,11/1/2021,3:06:46,2021-11,2021,8.9,23.3,7.7,818,14
Rack 6,11/1/2021,3:07:47,2021-11,2021,9,23.2,7.7,819,14
Rack 6,11/1/2021,3:08:47,2021-11,2021,9,23,7.7,819,14
Rack 6,11/1/2021,3:09:47,2021-11,2021,9,23,7.7,818,14
Rack 6,11/1/2021,3:10:47,2021-11,2021,9,23.2,7.7,818,14
Rack 6,11/1/2021,3:11:47,2021-11,2021,8.9,23.2,7.67,818,14
Rack 6,11/1/2021,3:12:47,2021-11,2021,8.9,23.3,7.67,818,14
Rack 6,11/1/2021,3:13:47,2021-11,2021,9,23.3,7.67,819,14
Rack 6,11/1/2021,3:14:47,2021-11,2021,8.9,23.4,7.67,819,14
Rack 6,11/1/2021,3:15:47,2021-11,2021,8.9,23.4,7.67,819,14
Rack 6,11/1/2021,3:16:47,2021-11,2021,9,23.4,7.67,818,14
Rack 6,11/1/2021,3:17:47,2021-11,2021,8.9,23.4,7.67,819,14
Rack 6,11/1/2021,3:18:47,2021-11,2021,9,23.4,7.67,819,14
Rack 6,11/1/2021,3:19:47,2021-11,2021,8.9,23.4,7.7,819,14
Rack 6,11/1/2021,3:20:47,2021-11,2021,9,23.2,7.7,819,15
Rack 6,11/1/2021,3:21:47,2021-11,2021,8.9,23,7.7,818,14
Rack 6,11/1/2021,3:22:47,2021-11,2021,8.9,22.9,7.7,818,14
Rack 6,11/1/2021,3:23:47,2021-11,2021,8.9,23.1,7.7,818,14
Rack 6,11/1/2021,3:24:47,2021-11,2021,8.9,23.2,7.67,818,14
Rack 6,11/1/2021,3:25:47,2021-11,2021,9,23.3,7.67,818,14
Rack 6,11/1/2021,3:26:47,2021-11,2021,9,23.3,7.67,818,14
Rack 6,11/1/2021,3:27:47,2021-11,2021,9,23.3,7.67,819,14
Rack 6,11/1/2021,3:28:47,2021-11,2021,9,23.4,7.67,819,14
Rack 6,11/1/2021,3:29:47,2021-11,2021,8.9,23.4,7.67,819,15
Rack 6,11/1/2021,3:30:47,2021-11,2021,9,23.4,7.67,819,14
Rack 6,11/1/2021,3:31:47,2021-11,2021,9,23.4,7.7,819,14
Rack 6,11/1/2021,3:32:47,2021-11,2021,8.9,23.4,7.7,819,14
Rack 6,11/1/2021,3:33:47,2021-11,2021,8.9,23.4,7.7,818,14
Rack 6,11/1/2021,3:34:47,2021-11,2021,8.9,23.4,7.7,819,14
Rack 6,11/1/2021,3:35:47,2021-11,2021,9,23.3,7.7,819,14
Rack 6,11/1/2021,3:36:47,2021-11,2021,8.9,23.1,7.7,819,14
Rack 6,11/1/2021,3:37:47,2021-11,2021,8.9,23,7.7,818,14
Rack 6,11/1/2021,3:38:47,2021-11,2021,9,23,7.7,818,14
Rack 6,11/1/2021,3:39:47,2021-11,2021,8.9,23.2,7.7,818,14
Rack 6,11/1/2021,3:40:47,2021-11,2021,8.9,23.3,7.67,818,14
Rack 6,11/1/2021,3:41:47,2021-11,2021,8.9,23.3,7.67,818,14
Rack 6,11/1/2021,3:42:47,2021-11,2021,8.9,23.3,7.67,819,15
Rack 6,11/1/2021,3:43:47,2021-11,2021,9,23.4,7.67,818,15
Rack 6,11/1/2021,3:44:48,2021-11,2021,8.9,23.4,7.67,819,14
Rack 6,11/1/2021,3:45:47,2021-11,2021,8.8,23.4,7.67,818,14
Rack 6,11/1/2021,3:46:47,2021-11,2021,8.8,23.4,7.67,822,14
Rack 6,11/1/2021,3:47:47,2021-11,2021,8.8,23.4,7.7,819,14
Rack 6,11/1/2021,3:48:48,2021-11,2021,8.8,23.5,7.7,819,14
Rack 6,11/1/2021,3:49:47,2021-11,2021,8.8,23.2,7.7,819,14
Rack 6,11/1/2021,3:50:47,2021-11,2021,8.8,23.1,7.7,819,14
Rack 6,11/1/2021,3:51:48,2021-11,2021,8.8,23,7.7,818,14
Rack 6,11/1/2021,3:52:48,2021-11,2021,8.8,23.1,7.7,818,14
Rack 6,11/1/2021,3:53:47,2021-11,2021,8.8,23.2,7.67,818,15
Rack 6,11/1/2021,3:54:48,2021-11,2021,8.7,23.3,7.67,818,14
Rack 6,11/1/2021,3:55:48,2021-11,2021,8.8,23.3,7.67,818,14
Rack 6,11/1/2021,3:56:48,2021-11,2021,8.8,23.4,7.67,818,14
Rack 6,11/1/2021,3:57:47,2021-11,2021,8.8,23.4,7.67,819,14
Rack 6,11/1/2021,3:58:48,2021-11,2021,8.9,23.4,7.67,818,14
Rack 6,11/1/2021,3:59:48,2021-11,2021,8.9,23.4,7.67,818,14
Rack 6,11/1/2021,4:00:48,2021-11,2021,8.9,23.4,7.7,818,14
Rack 6,11/1/2021,4:01:48,2021-11,2021,8.9,23.4,7.7,818,14
Rack 6,11/1/2021,4:02:48,2021-11,2021,8.9,23.4,7.7,818,14
Rack 6,11/1/2021,4:03:48,2021-11,2021,8.9,23.5,7.7,818,14
Rack 6,11/1/2021,4:04:47,2021-11,2021,8.9,23.3,7.7,818,14
Rack 6,11/1/2021,4:05:48,2021-11,2021,8.9,23.1,7.7,818,14
Rack 6,11/1/2021,4:06:48,2021-11,2021,8.9,23,7.7,816,14
Rack 6,11/1/2021,4:07:48,2021-11,2021,8.9,23,7.7,816,14
Rack 6,11/1/2021,4:08:48,2021-11,2021,8.9,23.2,7.7,816,14
Rack 6,11/1/2021,4:09:48,2021-11,2021,8.9,23.3,7.67,816,14
Rack 6,11/1/2021,4:10:48,2021-11,2021,9,23.3,7.67,818,14
Rack 6,11/1/2021,4:11:48,2021-11,2021,8.9,23.4,7.67,819,14
Rack 6,11/1/2021,4:12:48,2021-11,2021,8.9,23.4,7.67,818,14
Rack 6,11/1/2021,4:13:48,2021-11,2021,8.9,23.4,7.67,818,14
Rack 6,11/1/2021,4:14:48,2021-11,2021,8.9,23.4,7.67,816,14
Rack 6,11/1/2021,4:15:48,2021-11,2021,8.9,23.4,7.67,818,14
Rack 6,11/1/2021,4:16:48,2021-11,2021,8.9,23.4,7.7,818,14
Rack 6,11/1/2021,4:17:48,2021-11,2021,8.9,23.4,7.7,818,14
Rack 6,11/1/2021,4:18:48,2021-11,2021,8.9,23.3,7.7,818,14
Rack 6,11/1/2021,4:19:48,2021-11,2021,8.9,23.1,7.7,818,14
Rack 6,11/1/2021,4:20:48,2021-11,2021,8.9,23,7.7,816,15
Rack 6,11/1/2021,4:21:48,2021-11,2021,8.9,23,7.7,816,14
Rack 6,11/1/2021,4:22:48,2021-11,2021,8.9,23.2,7.67,816,14
Rack 6,11/1/2021,4:23:48,2021-11,2021,9,23.3,7.67,816,14
Rack 6,11/1/2021,4:24:48,2021-11,2021,8.9,23.3,7.67,816,14
Rack 6,11/1/2021,4:25:48,2021-11,2021,9,23.3,7.67,818,15
Rack 6,11/1/2021,4:26:48,2021-11,2021,9,23.4,7.67,818,14
Rack 6,11/1/2021,4:27:48,2021-11,2021,8.9,23.4,7.67,818,14
Rack 6,11/1/2021,4:28:48,2021-11,2021,9,23.4,7.67,818,14
Rack 6,11/1/2021,4:29:48,2021-11,2021,8.9,23.4,7.67,818,14
Rack 6,11/1/2021,4:30:48,2021-11,2021,9,23.4,7.67,818,14
Rack 6,11/1/2021,4:31:48,2021-11,2021,8.9,23.4,7.7,818,14
Rack 6,11/1/2021,4:32:48,2021-11,2021,9,23.4,7.7,818,14
Rack 6,11/1/2021,4:33:48,2021-11,2021,9,23.3,7.7,819,14
Rack 6,11/1/2021,4:34:48,2021-11,2021,8.9,23.1,7.7,818,14
Rack 6,11/1/2021,4:35:48,2021-11,2021,9,23,7.7,817,14
Rack 6,11/1/2021,4:36:48,2021-11,2021,9,23,7.7,816,14
Rack 6,11/1/2021,4:37:48,2021-11,2021,9,23.2,7.67,816,14
Rack 6,11/1/2021,4:38:48,2021-11,2021,9,23.3,7.67,816,14
Rack 6,11/1/2021,4:39:48,2021-11,2021,9,23.3,7.67,816,14
Rack 6,11/1/2021,4:40:48,2021-11,2021,9,23.3,7.67,818,14
Rack 6,11/1/2021,4:41:48,2021-11,2021,9,23.4,7.67,818,14
Rack 6,11/1/2021,4:42:49,2021-11,2021,9,23.4,7.67,818,14
Rack 6,11/1/2021,4:43:48,2021-11,2021,9,23.4,7.67,818,14
Rack 6,11/1/2021,4:44:48,2021-11,2021,9,23.4,7.67,818,14
Rack 6,11/1/2021,4:45:49,2021-11,2021,9,23.5,7.67,818,14
Rack 6,11/1/2021,4:46:48,2021-11,2021,8.9,23.4,7.7,816,14
Rack 6,11/1/2021,4:47:48,2021-11,2021,8.9,23.2,7.7,816,14
Rack 6,11/1/2021,4:48:49,2021-11,2021,8.9,23.1,7.7,818,14
Rack 6,11/1/2021,4:49:49,2021-11,2021,8.9,23,7.7,816,14
Rack 6,11/1/2021,4:50:48,2021-11,2021,9,23.1,7.7,816,14
Rack 6,11/1/2021,4:51:48,2021-11,2021,9,23.2,7.67,816,14
Rack 6,11/1/2021,4:52:49,2021-11,2021,8.9,23.3,7.67,816,15
Rack 6,11/1/2021,4:53:49,2021-11,2021,8.9,23.3,7.67,818,14
Rack 6,11/1/2021,4:54:48,2021-11,2021,8.9,23.3,7.67,818,14
Rack 6,11/1/2021,4:55:49,2021-11,2021,8.9,23.4,7.67,816,14
Rack 6,11/1/2021,4:56:49,2021-11,2021,8.9,23.4,7.67,816,14
Rack 6,11/1/2021,4:57:49,2021-11,2021,8.9,23.4,7.67,818,14
Rack 6,11/1/2021,4:58:48,2021-11,2021,9,23.4,7.67,818,14
Rack 6,11/1/2021,4:59:49,2021-11,2021,9,23.4,7.7,818,14
Rack 6,11/1/2021,5:00:49,2021-11,2021,9,23.4,7.7,819,14
Rack 6,11/1/2021,5:01:49,2021-11,2021,9,23.5,7.7,818,14
Rack 6,11/1/2021,5:02:49,2021-11,2021,8.9,23.3,7.7,818,14
Rack 6,11/1/2021,5:03:49,2021-11,2021,8.9,23.1,7.7,817,14
Rack 6,11/1/2021,5:04:49,2021-11,2021,8.9,23,7.7,816,14
Rack 6,11/1/2021,5:05:49,2021-11,2021,8.8,23.1,7.7,816,14
Rack 6,11/1/2021,5:06:49,2021-11,2021,8.8,23.2,7.67,818,14
Rack 6,11/1/2021,5:07:49,2021-11,2021,8.8,23.3,7.67,816,15
Rack 6,11/1/2021,5:08:49,2021-11,2021,8.8,23.3,7.67,818,14
Rack 6,11/1/2021,5:09:49,2021-11,2021,8.8,23.4,7.67,818,14
Rack 6,11/1/2021,5:10:49,2021-11,2021,8.8,23.4,7.67,818,15
Rack 6,11/1/2021,5:11:49,2021-11,2021,8.8,23.4,7.67,818,14
Rack 6,11/1/2021,5:12:49,2021-11,2021,8.8,23.4,7.67,818,14
Rack 6,11/1/2021,5:13:49,2021-11,2021,8.8,23.4,7.67,818,14
Rack 6,11/1/2021,5:14:49,2021-11,2021,8.7,23.4,7.67,818,15
Rack 6,11/1/2021,5:15:49,2021-11,2021,8.8,23.3,7.67,818,15
Rack 6,11/1/2021,5:16:49,2021-11,2021,8.8,23.1,7.7,816,14
Rack 6,11/1/2021,5:17:49,2021-11,2021,8.8,23,7.7,816,14
Rack 6,11/1/2021,5:18:49,2021-11,2021,8.9,23,7.67,815,15
Rack 6,11/1/2021,5:19:49,2021-11,2021,8.9,23.2,7.67,814,14
Rack 6,11/1/2021,5:20:49,2021-11,2021,8.9,23.3,7.67,815,14
Rack 6,11/1/2021,5:21:49,2021-11,2021,8.9,23.3,7.67,815,15
Rack 6,11/1/2021,5:22:49,2021-11,2021,8.9,23.3,7.67,816,14
Rack 6,11/1/2021,5:23:49,2021-11,2021,8.9,23.4,7.67,816,14
Rack 6,11/1/2021,5:24:49,2021-11,2021,8.9,23.4,7.67,816,14
Rack 6,11/1/2021,5:25:49,2021-11,2021,8.9,23.4,7.67,816,15
Rack 6,11/1/2021,5:26:49,2021-11,2021,8.9,23.4,7.67,816,14
Rack 6,11/1/2021,5:27:49,2021-11,2021,8.9,23.4,7.67,816,14
Rack 6,11/1/2021,5:28:49,2021-11,2021,8.9,23.4,7.7,816,14
Rack 6,11/1/2021,5:29:49,2021-11,2021,8.9,23.5,7.7,816,14
Rack 6,11/1/2021,5:30:49,2021-11,2021,9,23.3,7.68,816,14
Rack 6,11/1/2021,5:31:49,2021-11,2021,8.9,23.2,7.7,816,14
Rack 6,11/1/2021,5:32:50,2021-11,2021,8.9,23,7.67,815,14
Rack 6,11/1/2021,5:33:49,2021-11,2021,8.9,23,7.67,815,14
Rack 6,11/1/2021,5:34:49,2021-11,2021,8.9,23.2,7.67,815,14
Rack 6,11/1/2021,5:35:49,2021-11,2021,9,23.2,7.67,815,14
Rack 6,11/1/2021,5:36:50,2021-11,2021,8.9,23.3,7.67,816,14
Rack 6,11/1/2021,5:37:49,2021-11,2021,8.9,23.3,7.67,816,14
Rack 6,11/1/2021,5:38:49,2021-11,2021,9,23.4,7.67,816,15
Rack 6,11/1/2021,5:39:50,2021-11,2021,8.9,23.4,7.67,816,14
Rack 6,11/1/2021,5:40:50,2021-11,2021,8.9,23.4,7.67,816,14
Rack 6,11/1/2021,5:41:49,2021-11,2021,8.9,23.4,7.67,818,14
Rack 6,11/1/2021,5:42:49,2021-11,2021,8.9,23.4,7.67,818,14
Rack 6,11/1/2021,5:43:50,2021-11,2021,8.9,23.4,7.67,816,14
Rack 6,11/1/2021,5:44:50,2021-11,2021,9,23.4,7.67,816,14
Rack 6,11/1/2021,5:45:49,2021-11,2021,9,23.3,7.7,816,14
Rack 6,11/1/2021,5:46:50,2021-11,2021,8.9,23.1,7.7,815,14
Rack 6,11/1/2021,5:47:50,2021-11,2021,8.9,23,7.7,815,14
Rack 6,11/1/2021,5:48:49,2021-11,2021,8.9,23,7.67,815,14
Rack 6,11/1/2021,5:49:50,2021-11,2021,8.9,23.2,7.67,815,14
Rack 6,11/1/2021,5:50:50,2021-11,2021,9,23.3,7.67,815,15
Rack 6,11/1/2021,5:51:50,2021-11,2021,9,23.3,7.67,815,14
Rack 6,11/1/2021,5:52:49,2021-11,2021,8.9,23.4,7.67,818,14
Rack 6,11/1/2021,5:53:50,2021-11,2021,8.9,23.4,7.67,818,14
Rack 6,11/1/2021,5:54:50,2021-11,2021,8.9,23.4,7.67,816,14
Rack 6,11/1/2021,5:55:50,2021-11,2021,9,23.4,7.67,816,14
Rack 6,11/1/2021,5:56:50,2021-11,2021,9,23.4,7.67,817,14
Rack 6,11/1/2021,5:57:50,2021-11,2021,9,23.4,7.67,816,14
Rack 6,11/1/2021,5:58:50,2021-11,2021,9,23.4,7.67,816,14
Rack 6,11/1/2021,5:59:50,2021-11,2021,8.9,23.5,7.67,816,14
Rack 6,11/1/2021,6:00:50,2021-11,2021,8.9,23.3,7.67,815,14
Rack 6,11/1/2021,6:01:50,2021-11,2021,8.9,23.1,7.67,816,14
Rack 6,11/1/2021,6:02:50,2021-11,2021,8.9,23,7.67,815,14
Rack 6,11/1/2021,6:03:50,2021-11,2021,9,23,7.67,815,14
Rack 6,11/1/2021,6:04:50,2021-11,2021,8.9,23.2,7.67,815,14
Rack 6,11/1/2021,6:05:50,2021-11,2021,9,23.3,7.67,815,14
Rack 6,11/1/2021,6:06:50,2021-11,2021,9,23.3,7.67,815,14
Rack 6,11/1/2021,6:07:50,2021-11,2021,8.9,23.3,7.67,816,14
Rack 6,11/1/2021,6:08:50,2021-11,2021,8.9,23.4,7.67,816,14
Rack 6,11/1/2021,6:09:50,2021-11,2021,8.9,23.4,7.67,816,14
Rack 6,11/1/2021,6:10:50,2021-11,2021,9,23.4,7.67,816,14
Rack 6,11/1/2021,6:11:50,2021-11,2021,8.9,23.4,7.67,816,14
Rack 6,11/1/2021,6:12:50,2021-11,2021,9,23.4,7.67,816,14
Rack 6,11/1/2021,6:13:50,2021-11,2021,9,23.4,7.67,816,14
Rack 6,11/1/2021,6:14:50,2021-11,2021,8.9,23.5,7.67,817,14
Rack 6,11/1/2021,6:15:50,2021-11,2021,9,23.2,7.67,816,14
Rack 6,11/1/2021,6:16:50,2021-11,2021,8.9,23.1,7.67,816,14
Rack 6,11/1/2021,6:17:50,2021-11,2021,8.9,23,7.67,816,14
Rack 6,11/1/2021,6:18:50,2021-11,2021,9,23.1,7.67,815,14
Rack 6,11/1/2021,6:19:50,2021-11,2021,9,23.2,7.67,815,14
Rack 6,11/1/2021,6:20:50,2021-11,2021,9,23.3,7.67,815,14
Rack 6,11/1/2021,6:21:50,2021-11,2021,9,23.3,7.67,816,14
Rack 6,11/1/2021,6:22:50,2021-11,2021,9,23.4,7.67,818,14
Rack 6,11/1/2021,6:23:51,2021-11,2021,8.9,23.4,7.67,816,14
Rack 6,11/1/2021,6:24:50,2021-11,2021,8.9,23.4,7.67,816,14
Rack 6,11/1/2021,6:25:50,2021-11,2021,8.8,23.4,7.67,817,15
Rack 6,11/1/2021,6:26:50,2021-11,2021,8.8,23.4,7.67,816,14
Rack 6,11/1/2021,6:27:51,2021-11,2021,8.8,23.4,7.67,816,14
Rack 6,11/1/2021,6:28:50,2021-11,2021,8.8,23.4,7.67,816,14
Rack 6,11/1/2021,6:29:50,2021-11,2021,8.8,23.2,7.67,816,15
Rack 6,11/1/2021,6:30:51,2021-11,2021,8.8,23.1,7.67,816,14
Rack 6,11/1/2021,6:31:50,2021-11,2021,8.8,23,7.67,815,14
Rack 6,11/1/2021,6:32:50,2021-11,2021,8.8,23.1,7.67,816,14
Rack 6,11/1/2021,6:33:50,2021-11,2021,8.8,23.2,7.67,815,14
Rack 6,11/1/2021,6:34:51,2021-11,2021,8.7,23.3,7.67,815,14
Rack 6,11/1/2021,6:35:50,2021-11,2021,8.8,23.3,7.67,815,14
Rack 6,11/1/2021,6:36:50,2021-11,2021,8.8,23.4,7.67,815,14
Rack 6,11/1/2021,6:37:51,2021-11,2021,8.8,23.4,7.67,816,14
Rack 6,11/1/2021,6:38:51,2021-11,2021,8.9,23.4,7.67,815,14
Rack 6,11/1/2021,6:39:50,2021-11,2021,8.9,23.4,7.67,815,14
Rack 6,11/1/2021,6:40:51,2021-11,2021,8.9,23.4,7.67,815,14
Rack 6,11/1/2021,6:41:51,2021-11,2021,8.9,23.4,7.67,815,14
Rack 6,11/1/2021,6:42:51,2021-11,2021,8.9,23.4,7.67,815,14
Rack 6,11/1/2021,6:43:51,2021-11,2021,8.9,23.4,7.67,815,14
Rack 6,11/1/2021,6:44:51,2021-11,2021,8.9,23.2,7.67,815,14
Rack 6,11/1/2021,6:45:51,2021-11,2021,8.9,23.1,7.67,815,14
Rack 6,11/1/2021,6:46:50,2021-11,2021,8.9,23,7.67,813,14
Rack 6,11/1/2021,6:47:51,2021-11,2021,8.9,23.1,7.67,813,14
Rack 6,11/1/2021,6:48:51,2021-11,2021,8.9,23.2,7.67,813,14
Rack 6,11/1/2021,6:49:51,2021-11,2021,8.9,23.3,7.67,815,14
